Protocolo;data;hora;natureza;situacao;bairro;endereco;numero;detalhe_endereco_acidente;bairro_cruzamento;num_semaforo;sentido_via;tipo;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
202224469;14/10/2022;;COM VÍTIMA;FINALIZADA;AFOGADOS;RUA SAO MIGUEL;1516;;AFOGADOS;;SUBURBIO;COLISÃO TRANSVERSAL;0;0;0;0;0;2;0;0;0;1;0;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;;;;Dupla;Faixa contínua;;
202224470;14/10/2022;;COM VÍTIMA;FINALIZADA;IPUTINGA;AV CAXANGA;;;IPUTINGA;;CIDADE;COLISÃO TRASEIRA;1;0;0;0;1;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Canteiro central;;
202224472;14/10/2022;;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AVENIDA CELSO FURTADO (VIA MANGUE);;;BOA VIAGEM;;SUBURBIO;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Viaduto;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa contínua;Faixa seccionada;
202224484;15/10/2022;;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;5426;;BOA VIAGEM;;;CHOQUE;1;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;
202224486;15/10/2022;;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA PEDRO PAES MENDONCA;140;;BOA VIAGEM;;;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Não existe;R-6a;;Única;Faixa seccionada;;
202224531;15/10/2022;;COM VÍTIMA;CANCELADA;PINA;AV CONSELHEIRO AGUIAR;321;;PINA;;;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;
202224539;15/10/2022;;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;;RUA ARTUR MUNIZ;BOA VIAGEM;;CIDADE;COLISÃO TRANSVERSAL;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;Única;Faixa seccionada;;
202224542;15/10/2022;;COM VÍTIMA;FINALIZADA;BAIRRO DO RECIFE;AV ALFREDO LISBOA;;;BAIRRO DO RECIFE;;SUBURBIO;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;30 km/h;Única;Não existe;;
202224545;15/10/2022;;COM VÍTIMA;FINALIZADA;MADALENA;RUA EUCLIDES DA CUNHA;;;MADALENA;;;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Mal conservada;;;;Dupla;Canteiro central;;
202224560;16/10/2022;;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;618;RUA VICENCIA;BOA VIAGEM;;;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa seccionada;;
202224586;16/10/2022;;SEM VÍTIMA;FINALIZADA;CORDEIRO;RUA MAURICIO DE NASSAU;5;;CORDEIRO;;SUBURBIO;COLISÃO TRASEIRA;3;0;0;0;0;0;0;0;0;0;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;;Faixa de pedestre;Não há placas;;Dupla;Não existe;;
202224602;16/10/2022;;COM VÍTIMA;FINALIZADA;PORTO DA MADEIRA;RUA DALVA DE OLIVEIRA;269;;PORTO DA MADEIRA;;;COLISÃO TRASEIRA;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Dupla;Não existe;;
202224624;17/10/2022;;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV CRUZ CABUGA;;AV DR JAYME DA FONTE;SANTO AMARO;343;;ENGAVETAMENTO;3;0;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;Dupla;Faixa seccionada;;
202224626;17/10/2022;;COM VÍTIMA;FINALIZADA;ILHA DO LEITE;AV FREI MATIAS TEVES;;RUA SENADOR JOSE HENRIQUE;ILHA DO LEITE;;;COLISÃO TRASEIRA;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;R-6a;;Única;Faixa contínua;Faixa seccionada;
202224641;17/10/2022;;COM VÍTIMA;FINALIZADA;BOMBA DO HEMETÉRIO;RUA CHA DE ALEGRIA;115;;BOMBA DO HEMETÉRIO;;;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
202224643;17/10/2022;;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;1252;;BOA VIAGEM;;CIDADE;;1;0;0;0;0;0;0;1;0;0;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Única;Faixa seccionada;;
202224649;17/10/2022;;COM VÍTIMA;FINALIZADA;AFOGADOS;AV SUL;;;AFOGADOS;205;;COLISÃO COM CICLISTA;0;0;0;1;0;1;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
202224662;17/10/2022;;COM VÍTIMA;FINALIZADA;ARRUDA;AV BEBERIBE;284;;ARRUDA;;;QUEDA;0;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Faixa seccionada;;
202224666;17/10/2022;;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV CRUZ CABUGA;;RUA PEDRO AFONSO;SANTO AMARO;674;;CHOQUE;1;0;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Dupla;Faixa contínua;;
202224692;18/10/2022;;SEM VÍTIMA;FINALIZADA;CASA AMARELA;AV NORTE MIGUEL ARRAES DE ALENCAR;6586;;CASA AMARELA;;SUBURBIO;;2;0;0;0;0;0;0;0;0;0;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;50 km/h;Dupla;Canteiro central;;
202224693;18/10/2022;;COM VÍTIMA;FINALIZADA;JOANA BEZERRA;VIADUTO CAPITAO TEMUDO;;;JOANA BEZERRA;;SUBURBIO;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa contínua;;
202224699;18/10/2022;;COM VÍTIMA;FINALIZADA;CABANGA;PTE GOVERNADOR PAULO GUERRA;;;CABANGA;;;COLISÃO LATERAL;0;1;0;0;0;1;0;0;0;1;0;Ponte;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;60 km/h;Única;Faixa seccionada;;
202224715;18/10/2022;;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;5868;;BOA VIAGEM;;CIDADE;COLISÃO FRONTAL;2;2;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-19;60 km/h;Única;Faixa seccionada;;
202224741;18/10/2022;;COM VÍTIMA;FINALIZADA;BONGI;AV ENGENHEIRO ABDIAS DE CARVALHO;;;BONGI;688;;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Incompleta;Seca;Mal conservada;;Não há placas;60 km/h;Única;Não existe;;
202224750;18/10/2022;;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV DOM JOAO VI;;;BOA VIAGEM;;SUBURBIO;ATROPELAMENTO DE PESSOA;1;0;0;0;1;0;0;0;0;1;0;;;;;;;;;;;;;
202224753;19/10/2022;;COM VÍTIMA;FINALIZADA;BONGI;RUA COSME VIANA;;EST DO BONGI;BONGI;100;SUBURBIO;COLISÃO TRANSVERSAL;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Não há placas;60 km/h;Única;Faixa seccionada;;
202224769;19/10/2022;;SEM VÍTIMA;CANCELADA;AFOGADOS;AV SUL;;;AFOGADOS;;;COLISÃO LATERAL;1;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;
202224770;19/10/2022;;COM VÍTIMA;FINALIZADA;CAXANGÁ;AV CAXANGA;4951;;CAXANGÁ;;;COLISÃO COM CICLISTA;0;1;0;1;0;0;0;0;0;2;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;60 km/h;Dupla;;;
202224783;19/10/2022;;COM VÍTIMA;FINALIZADA;SANTO AMARO;RUA AURORA;;RUA ARARIPINA;SANTO AMARO;;CIDADE;;0;1;0;0;0;0;0;1;0;1;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa seccionada;;
202224789;19/10/2022;;COM VÍTIMA;FINALIZADA;CAXANGÁ;AV CAXANGA;5013;;CAXANGÁ;;SUBURBIO;COLISÃO TRASEIRA;2;1;0;0;0;0;0;0;0;2;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa seccionada;;
202224797;19/10/2022;;SEM VÍTIMA;FINALIZADA;;AV GOVERNADOR AGAMENON MAGALHAES;;;;37;CIDADE;;1;0;0;0;0;0;1;0;0;0;0;Ponte;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;60 km/h;Única;;;
202224798;19/10/2022;;COM VÍTIMA;FINALIZADA;DERBY;RUA FELICIANO GOMES;;RUA JENER DE SOUZA;DERBY;;SUBURBIO;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Não há placas;;Dupla;Faixa contínua;Faixa seccionada;
202224822;19/10/2022;;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;;RUA TOME GIBSON;BOA VIAGEM;;;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Com defeito;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;R-6a;;Única;Faixa seccionada;;
202224845;20/10/2022;;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA COSMORAMA;;RUA BALTAZAR PASSOS;BOA VIAGEM;556;CIDADE;COLISÃO COM CICLISTA;0;0;0;1;0;1;0;0;0;1;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Única;Não existe;;
202224857;20/10/2022;;COM VÍTIMA;FINALIZADA;CAXANGÁ;RUA EMILIANO BRAGA;157;;CAXANGÁ;;SUBURBIO;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;Única;Faixa contínua;;
202224862;20/10/2022;;COM VÍTIMA;FINALIZADA;TORRE;RUA PADRE ANCHIETA;489;;TORRE;;;ATROPELAMENTO DE PESSOA;1;0;0;0;1;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Não existe;;
202224872;20/10/2022;;COM VÍTIMA;FINALIZADA;MADALENA;RUA JOAO IVO DA SILVA;267;RUA NOBRE DE LACERDA;MADALENA;;SUBURBIO;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;50 km/h;Única;Canteiro central;;
202224886;20/10/2022;;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;RUA ITACARI;162;RUA ITAJAI;IMBIRIBEIRA;;SUBURBIO;COLISÃO LATERAL;0;1;0;0;0;0;1;0;0;1;0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;40 km/h;Única;;;
202224894;20/10/2022;;COM VÍTIMA;FINALIZADA;BOA VISTA;AV GOVERNADOR AGAMENON MAGALHAES;;AV RUI BARBOSA;BOA VISTA;37;OLINDA;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Outras;60 km/h;Dupla;Faixa seccionada;;
202224918;21/10/2022;;COM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;;DERBY;;;COLISÃO TRANSVERSAL;0;1;0;0;0;0;0;1;0;1;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Não há placas;60 km/h;Única;Faixa seccionada;;
202224921;21/10/2022;;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV CRUZ CABUGA;269;;SANTO AMARO;;CIDADE;COLISÃO TRASEIRA;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;Dupla;Faixa contínua;Faixa seccionada;
202224925;21/10/2022;;COM VÍTIMA;FINALIZADA;AFOGADOS;EST DOS REMEDIOS;1451;;AFOGADOS;;CIDADE;ATROPELAMENTO DE PESSOA;0;1;0;0;1;0;0;0;0;2;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa seccionada;;
202224958;21/10/2022;;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV SUL;;;IMBIRIBEIRA;;SUBURBIO;ATROPELAMENTO DE PESSOA;0;0;0;0;1;1;0;0;0;1;0;Outros;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;20 km/h;Única;Canteiro central;;
202224963;21/10/2022;;COM VÍTIMA;FINALIZADA;JARDIM SÃO PAULO;AV RECIFE;;;JARDIM SÃO PAULO;;;COLISÃO TRASEIRA;1;2;0;0;0;0;0;0;0;2;0;;;;;;;;;;;;;
202224974;21/10/2022;;SEM VÍTIMA;FINALIZADA;TAMARINEIRA;EST DO ARRAIAL;;RUA DES GOIS CAVALCANTE;TAMARINEIRA;295;SUBURBIO;;2;0;0;0;0;0;0;0;0;0;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Única;;;
202224981;21/10/2022;;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;306;;BOA VIAGEM;142;SUBURBIO;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;Única;Faixa seccionada;;
202224987;21/10/2022;;COM VÍTIMA;FINALIZADA;IPSEP;RUA SAO NICOLAU;426;RUA ABDIAS CABRAL DE MOURA;IPSEP;;;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-4a;;Única;Não existe;;
202224997;21/10/2022;;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AVENIDA CELSO FURTADO (VIA MANGUE);;;BOA VIAGEM;;SUBURBIO;COLISÃO COM CICLISTA;0;1;0;1;0;0;0;0;0;2;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;60 km/h;Única;Faixa seccionada;;
202224998;21/10/2022;;COM VÍTIMA;FINALIZADA;CORDEIRO;RUA GOMES TABORDA;1424;;CORDEIRO;;SUBURBIO;COLISÃO FRONTAL;1;1;0;0;0;0;0;0;0;2;0;Longo da via;Bom;Sem defeito;Incompleta;Seca;Mal conservada;Não existe;R-6a;40 km/h;Dupla;Faixa contínua;Faixa seccionada;
202225003;21/10/2022;;COM VÍTIMA;FINALIZADA;AREIAS;AV DR JOSE RUFINO;;;AREIAS;;SUBURBIO;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Incompleta;Seca;Mal iluminada;Não existe;Outras;60 km/h;Dupla;Faixa contínua;;
202225013;21/10/2022;;SEM VÍTIMA;FINALIZADA;ALTO JOSÉ BONIFÁCIO;RUA ALTO NOSSA SENHORA DE FATIMA;227;;ALTO JOSÉ BONIFÁCIO;;CIDADE;COLISÃO FRONTAL;0;1;0;0;0;0;0;2;0;0;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;;;Dupla;Não existe;;
202225051;22/10/2022;;COM VÍTIMA;FINALIZADA;BARRO;AV DR JOSE RUFINO;;RUA DOROTHEA VIEIRA;BARRO;;SUBURBIO;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;Dupla;Faixa contínua;;
202225054;22/10/2022;;COM VÍTIMA;FINALIZADA;IPSEP;AV RECIFE;600;;IPSEP;393;;COLISÃO LATERAL;1;2;0;0;0;0;0;0;0;2;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
202225055;22/10/2022;;COM VÍTIMA;FINALIZADA;ALTO SANTA TERESINHA;RUA SODRELANDIA;1187;;ALTO SANTA TERESINHA;;;COLISÃO FRONTAL;0;2;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Não existente;Seca;Mal conservada;Não existe;Não há placas;;Dupla;Não existe;;
202225060;22/10/2022;;COM VÍTIMA;FINALIZADA;SÃO JOSÉ;RUA SAO JOAO;211;RUA VIDAL DE NEGREIROS;SÃO JOSÉ;;;COLISÃO LATERAL;0;1;0;0;0;0;1;0;0;1;0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;40 km/h;;Faixa seccionada;;
202225065;22/10/2022;;COM VÍTIMA;FINALIZADA;VÁRZEA;RUA GASTAO VIDIGAL;;;VÁRZEA;;;COLISÃO LATERAL;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;;30 km/h;Dupla;Não existe;;
202225067;22/10/2022;;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;4237;;BOA VIAGEM;;SUBURBIO;ATROPELAMENTO DE PESSOA;1;0;0;0;1;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Única;Faixa seccionada;;
202225075;22/10/2022;;SEM VÍTIMA;FINALIZADA;PARNAMIRIM;AV PARNAMIRIM;98;;PARNAMIRIM;;CIDADE;COLISÃO TRASEIRA;1;0;0;0;0;1;0;0;0;0;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Única;Faixa seccionada;;
202225077;22/10/2022;;COM VÍTIMA;FINALIZADA;JOANA BEZERRA;VIADUTO CAPITAO TEMUDO;;;JOANA BEZERRA;;;COLISÃO COM CICLISTA;0;1;0;1;0;0;0;0;0;2;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Dupla;Canteiro central;;
202225078;22/10/2022;;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV SUL;268;RUA JOAQUIM BANDEIRA;IMBIRIBEIRA;;;COLISÃO TRANSVERSAL;1;1;0;0;0;0;0;0;0;1;0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;;;;;;
202225082;23/10/2022;;COM VÍTIMA;FINALIZADA;PINA;AVENIDA CELSO FURTADO (VIA MANGUE);;;PINA;;CIDADE;CHOQUE;1;0;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Dupla;Canteiro central;;
202225126;23/10/2022;;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;945;;IMBIRIBEIRA;396;CIDADE;COLISÃO TRASEIRA;1;1;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
202225129;23/10/2022;;COM VÍTIMA;FINALIZADA;BOA VISTA;RUA DOM BOSCO;;RUA HENRIQUE DIAS;BOA VISTA;;SUBURBIO;COLISÃO TRASEIRA;2;0;0;0;1;0;1;0;0;2;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Única;Faixa seccionada;;
202225135;23/10/2022;;COM VÍTIMA;FINALIZADA;BOA VISTA;RUA DA SOLEDADE;257;;BOA VISTA;;;TOMBAMENTO;0;0;0;1;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Mal conservada;Outros;R-6a;;Única;Faixa seccionada;;
202225140;23/10/2022;;SEM VÍTIMA;FINALIZADA;DERBY;RUA JOAQUIM NABUCO;;AV GOVERNADOR AGAMENON MAGALHAES;DERBY;;SUBURBIO;COLISÃO LATERAL;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;
202225148;23/10/2022;;COM VÍTIMA;FINALIZADA;CASA FORTE;AV DEZESSETE DE AGOSTO;330;;CASA FORTE;;CIDADE;CHOQUE;1;0;0;0;0;0;0;0;0;1;0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Dupla;Faixa contínua;;
